refdate,bdi_code,symbol,specification_code,isin,strike_price,close,best_bid,best_ask,open,maturity_date,volume,traded_contracts,trade_quantity,distribution_id
2026-07-21,78,BRAVI202,ON      NM,BRBRAVACNOR3,20.13,0.81,0.8,1.05,1.15,2026-09-18,102488.0,106000,583,103
2026-07-21,82,BRAVT145,ON      NM,BRBRAVACNOR3,14.38,0.1,0.03,0.15,0.08,2026-08-21,6656.0,74800,22,104
2026-07-21,82,BRAVT372,ON      NM,BRBRAVACNOR3,37.13,17.35,16.8,0.0,17.34,2026-08-21,6939.0,400,3,103
2026-07-21,78,BRAVI197,ON      NM,BRBRAVACNOR3,19.63,1.05,1.0,0.0,1.07,2026-09-18,42606.0,40100,13,104
2026-07-21,78,BRAVI220,ON      NM,BRBRAVACNOR3,21.88,0.46,0.39,0.47,0.45,2026-09-18,5925.0,13700,26,104
2026-07-21,78,BRAVI22,ON      NM,BRBRAVACNOR3,22.13,0.36,0.1,0.4,0.4,2026-09-18,472.0,1200,2,104
2026-07-21,78,BRAVI225,ON      NM,BRBRAVACNOR3,22.38,0.3,0.0,0.0,0.31,2026-09-18,537.0,1600,10,104
2026-07-21,78,BRAVI231,ON      NM,BRBRAVACNOR3,23.13,0.21,0.0,0.38,0.2,2026-09-18,441.0,2200,4,104
2026-07-21,78,BRAVH115,ON      NM,BRBRAVACNOR3,11.38,8.75,0.0,0.0,8.74,2026-08-21,92469.0,10500,105,103
2026-07-21,82,BRAVX13,ON      NM,BRBRAVACNOR3,12.88,0.11,0.0,0.0,0.11,2026-12-18,11.0,100,1,103
2026-07-21,82,BRAVT120,ON      NM,BRBRAVACNOR3,11.88,0.04,0.03,0.05,0.06,2026-08-21,7653.0,166000,777,103
2026-07-21,82,BRAVT180,ON      NM,BRBRAVACNOR3,17.88,0.5,0.45,0.64,0.44,2026-08-21,132676.0,270800,161,100
2026-07-21,82,BRAVU115,ON      NM,BRBRAVACNOR3,11.38,0.07,0.0,0.0,0.09,2026-09-18,2256.0,30500,303,104
2026-07-21,82,BRAVU110,ON      NM,BRBRAVACNOR3,10.88,0.08,0.0,0.0,0.09,2026-09-18,977.0,12200,103,104
2026-07-21,82,BRAVU190,ON      NM,BRBRAVACNOR3,18.88,1.21,0.7,0.0,1.06,2026-09-18,2828.0,2600,5,104
2026-07-21,82,BRAVU192,ON      NM,BRBRAVACNOR3,19.13,1.22,0.0,0.0,1.17,2026-09-18,971.0,800,2,104
2026-07-21,82,BRAVU103,ON      NM,BRBRAVACNOR3,10.38,0.01,0.0,0.0,0.09,2026-09-18,10.0,200,2,105
2026-07-21,82,BRAVT213,ON      NM,BRBRAVACNOR3,21.38,2.41,0.0,0.0,2.35,2026-08-21,91730.0,38400,48,105
2026-07-21,82,BRAVT193,ON      NM,BRBRAVACNOR3,19.38,1.07,0.53,0.0,0.93,2026-08-21,62695.0,60200,50,105
2026-07-21,78,BRAVI255,ON      NM,BRBRAVACNOR3,25.38,0.08,0.07,0.09,0.08,2026-09-18,40.0,500,5,104
2026-07-21,78,BRAVI23,ON      NM,BRBRAVACNOR3,22.88,0.26,0.0,1.0,0.27,2026-09-18,439.0,1700,11,100
2026-07-21,78,BRAVH210,ON      NM,BRBRAVACNOR3,20.88,0.43,0.4,0.47,0.51,2026-08-21,34915.0,76000,83,100
2026-07-21,82,BRAVT170,ON      NM,BRBRAVACNOR3,16.88,0.32,0.15,0.35,0.3,2026-08-21,2202.0,7300,10,100
2026-07-21,78,BRAVH120,ON      NM,BRBRAVACNOR3,11.88,8.18,0.0,0.0,8.28,2026-08-21,1295205.0,156200,778,103
2026-07-21,82,BRAVU201,ON      NM,BRBRAVACNOR3,20.13,2.37,1.5,0.0,2.61,2027-09-17,498.0,200,2,102
2026-07-21,78,BRAVI165,ON      NM,BRBRAVACNOR3,16.38,3.9,0.0,0.0,3.96,2026-09-18,6330.0,1600,8,104
2026-07-21,78,BRAVI24,ON      NM,BRBRAVACNOR3,24.13,0.11,0.0,0.0,0.11,2026-09-18,3256.0,29600,7,104
2026-07-21,82,BRAVU23,ON      NM,BRBRAVACNOR3,22.88,3.63,0.0,0.0,3.51,2026-09-18,1421.0,400,4,100
2026-07-21,82,BRAVU162,ON      NM,BRBRAVACNOR3,16.13,0.35,0.0,0.35,0.3,2026-09-18,4630.0,14100,16,104
2026-07-21,78,BRAVK211,ON      NM,BRBRAVACNOR3,21.13,1.15,0.0,0.0,1.15,2026-11-19,115.0,100,1,105
2026-07-21,78,BRAVH231,ON      NM,BRBRAVACNOR3,23.13,0.08,0.07,0.12,0.09,2026-08-21,13579.0,144600,72,105
2026-07-21,78,BRAVH133,ON      NM,BRBRAVACNOR3,13.38,6.84,0.0,0.0,6.81,2026-08-21,160136.0,23600,217,105
2026-07-21,78,BRAVH241,ON      NM,BRBRAVACNOR3,24.13,0.04,0.0,0.07,0.06,2026-08-21,392.0,6800,18,105
2026-07-21,82,BRAVT181,ON      NM,BRBRAVACNOR3,18.13,0.61,0.4,0.66,0.51,2026-08-21,27470.0,49900,42,105
2026-07-21,82,BRAVS198W4,ON      NM,BRBRAVACNOR3,19.88,0.18,0.0,1.5,0.16,2026-07-24,1440.0,9400,10,105
2026-07-21,82,BRAVV176,ON      NM,BRBRAVACNOR3,17.63,0.68,0.0,0.0,0.68,2026-10-16,68.0,100,1,105
2026-07-21,82,BRAVS178W5,ON      NM,BRBRAVACNOR3,17.88,0.07,0.0,0.0,0.04,2026-07-31,368.0,5300,4,105
2026-07-21,82,BRAVS193W5,ON      NM,BRBRAVACNOR3,19.38,0.16,0.0,0.0,0.16,2026-07-31,16.0,100,1,105
2026-07-21,82,BRAVS203W5,ON      NM,BRBRAVACNOR3,20.38,0.59,0.0,1.47,0.6,2026-07-31,3128.0,5300,4,105
2026-07-21,82,BRAVS198W5,ON      NM,BRBRAVACNOR3,19.88,0.35,0.0,0.0,0.35,2026-07-31,35.0,100,1,105
2026-07-21,78,BRAVH170,ON      NM,BRBRAVACNOR3,16.88,3.39,0.0,3.85,3.39,2026-08-21,4407.0,1300,13,100
2026-07-21,78,BRAVH190,ON      NM,BRBRAVACNOR3,18.88,1.42,0.38,1.95,1.65,2026-08-21,931218.0,628700,1005,100
2026-07-21,82,BRAVT115,ON      NM,BRBRAVACNOR3,11.38,0.05,0.0,0.0,0.03,2026-08-21,985.0,15900,144,103
2026-07-21,82,BRAVT175,ON      NM,BRBRAVACNOR3,17.38,0.41,0.3,0.5,0.36,2026-08-21,12103.0,30900,40,103
2026-07-21,78,BRAVH220,ON      NM,BRBRAVACNOR3,21.88,0.2,0.2,0.25,0.25,2026-08-21,14312.0,68500,24,100
2026-07-21,78,BRAVH230,ON      NM,BRBRAVACNOR3,22.88,0.12,0.0,0.15,0.12,2026-08-21,10739.0,93000,42,100
2026-07-21,78,BRAVJ20,ON      NM,BRBRAVACNOR3,19.88,1.26,1.1,1.35,1.26,2026-10-16,3528.0,2800,1,100
2026-07-21,82,BRAVN390,ON      NM,BRBRAVACNOR3,38.88,19.7,0.0,0.0,19.7,2027-02-19,1970.0,100,1,101
2026-07-21,78,BRAVL250,ON      NM,BRBRAVACNOR3,24.88,2.12,0.5,2.9,2.12,2027-12-17,2120.0,1000,2,103
2026-07-21,78,BRAVH145,ON      NM,BRBRAVACNOR3,14.38,5.86,0.0,0.0,5.75,2026-08-21,1734.0,300,3,104
2026-07-21,78,BRAVI115,ON      NM,BRBRAVACNOR3,11.38,8.85,0.0,0.0,8.83,2026-09-18,269824.0,30500,304,104
2026-07-21,78,BRAVH180,ON      NM,BRBRAVACNOR3,17.88,2.3,1.58,2.3,2.5,2026-08-21,381161.0,161900,247,100
2026-07-21,82,BRAVT220,ON      NM,BRBRAVACNOR3,21.88,2.87,2.21,0.0,2.21,2026-08-21,2502.0,1000,3,100
2026-07-21,82,BRAVT230,ON      NM,BRBRAVACNOR3,22.88,3.73,3.02,0.0,3.51,2026-08-21,202586.0,54400,25,100
2026-07-21,78,BRAVH193,ON      NM,BRBRAVACNOR3,19.38,1.1,0.91,1.2,1.36,2026-08-21,29712.0,25100,23,105
2026-07-21,82,BRAVV17,ON      NM,BRBRAVACNOR3,16.88,0.52,0.4,0.65,0.49,2026-10-16,201.0,400,4,100
2026-07-21,82,BRAVX280,ON      NM,BRBRAVACNOR3,27.88,7.85,0.0,0.0,7.5,2026-12-18,14445.0,1900,3,103
2026-07-21,78,BRAVH153,ON      NM,BRBRAVACNOR3,15.38,4.73,0.0,0.0,5.0,2026-08-21,437700.0,90000,8,105
2026-07-21,78,BRAVH223,ON      NM,BRBRAVACNOR3,22.38,0.15,0.0,0.22,0.18,2026-08-21,1936.0,11900,8,105
2026-07-21,78,BRAVH238,ON      NM,BRBRAVACNOR3,23.88,0.06,0.0,0.15,0.08,2026-08-21,1214.0,19100,8,105
2026-07-21,78,BRAVH233,ON      NM,BRBRAVACNOR3,23.38,0.08,0.07,0.1,0.11,2026-08-21,1648.0,18000,14,105
2026-07-21,78,BRAVH243,ON      NM,BRBRAVACNOR3,24.38,0.07,0.0,0.08,0.13,2026-08-21,5996.0,77100,438,105
2026-07-21,78,BRAVG203W5,ON      NM,BRBRAVACNOR3,20.38,0.4,0.0,0.0,0.3,2026-07-31,7017.0,20200,6,105
2026-07-21,78,BRAVG208W5,ON      NM,BRBRAVACNOR3,20.88,0.21,0.0,0.3,0.23,2026-07-31,273.0,1200,9,105
2026-07-21,82,BRAVS178W4,ON      NM,BRBRAVACNOR3,17.88,0.01,0.0,0.01,0.01,2026-07-24,1.0,100,1,105
2026-07-21,82,BRAVS193W4,ON      NM,BRBRAVACNOR3,19.38,0.07,0.0,0.1,0.06,2026-07-24,2307.0,39700,21,105
2026-07-21,82,BRAVT153,ON      NM,BRBRAVACNOR3,15.38,0.14,0.04,0.3,0.13,2026-08-21,9582.0,66500,33,105
2026-07-21,82,BRAVT133,ON      NM,BRBRAVACNOR3,13.38,0.06,0.04,0.06,0.09,2026-08-21,2301.0,32400,239,105
2026-07-21,82,BRAVT206,ON      NM,BRBRAVACNOR3,20.63,1.8,1.56,0.0,1.88,2026-08-21,33765.0,18600,131,105
2026-07-21,82,BRAVU172,ON      NM,BRBRAVACNOR3,17.13,0.5,0.0,0.0,0.5,2026-09-18,50.0,100,1,104
2026-07-21,78,BRAVH216,ON      NM,BRBRAVACNOR3,21.63,0.22,0.0,0.3,0.26,2026-08-21,1898.0,7900,11,105
2026-07-21,78,BRAVI263,ON      NM,BRBRAVACNOR3,26.38,0.2,0.0,0.0,0.2,2026-09-18,100.0,500,1,105
2026-07-21,78,BRAVH211,ON      NM,BRBRAVACNOR3,21.13,0.33,0.14,0.37,0.4,2026-08-21,53020.0,145100,130,105
2026-07-21,78,BRAVH181,ON      NM,BRBRAVACNOR3,18.13,1.62,0.5,2.2,1.83,2026-08-21,4085.0,2300,6,105
2026-07-21,78,BRAVG203W4,ON      NM,BRBRAVACNOR3,20.38,0.21,0.15,0.3,0.23,2026-07-24,3347.0,10100,18,105
2026-07-21,78,BRAVH168W1,ON      NM,BRBRAVACNOR3,16.88,3.31,0.0,0.0,3.22,2026-08-07,653.0,200,2,105
2026-07-21,78,BRAVH178W1,ON      NM,BRBRAVACNOR3,17.88,2.25,0.0,0.0,2.36,2026-08-07,2461485.0,1098900,247,105
2026-07-21,78,BRAVI187,ON      NM,BRBRAVACNOR3,18.63,1.57,0.0,0.0,1.7,2026-09-18,8826.0,5500,8,104
2026-07-21,78,BRAVI207,ON      NM,BRBRAVACNOR3,20.63,0.66,0.66,0.74,0.9,2026-09-18,69532.0,107000,59,104
2026-07-21,78,BRAVI209,ON      NM,BRBRAVACNOR3,20.88,0.65,0.56,0.7,0.72,2026-09-18,57153.0,80500,74,103
2026-07-21,78,BRAVK199,ON      NM,BRBRAVACNOR3,19.88,3.67,0.2,0.0,3.67,2027-11-19,367.0,100,1,103
2026-07-21,82,BRAVU185,ON      NM,BRBRAVACNOR3,18.38,0.89,0.18,1.2,0.78,2026-09-18,4810.0,5400,9,103
2026-07-21,82,BRAVX170,ON      NM,BRBRAVACNOR3,16.88,0.78,0.7,1.27,0.77,2026-12-18,155.0,200,2,103
2026-07-21,82,BRAVS176,ON      NM,BRBRAVACNOR3,17.48,1.3,1.05,0.0,1.29,2027-07-16,259.0,200,2,102
2026-07-21,82,BRAVX32,ON      NM,BRBRAVACNOR3,31.88,11.59,11.56,0.0,11.55,2026-12-18,28905.0,2500,4,103
2026-07-21,82,BRAVX180,ON      NM,BRBRAVACNOR3,17.88,1.85,1.67,1.85,1.77,2027-12-17,9003.0,5400,8,103
2026-07-21,78,BRAVI185,ON      NM,BRBRAVACNOR3,18.38,1.9,0.0,0.0,1.86,2026-09-18,376.0,200,2,103
2026-07-21,78,BRAVG206W4,ON      NM,BRBRAVACNOR3,20.63,0.07,0.0,0.2,0.26,2026-07-24,1811.0,25600,2,105
2026-07-21,78,BRAVG183W4,ON      NM,BRBRAVACNOR3,18.38,1.79,0.0,0.0,1.6,2026-07-24,339.0,200,2,105
2026-07-21,78,BRAVI247,ON      NM,BRBRAVACNOR3,24.63,0.09,0.0,0.0,0.09,2026-09-18,1332.0,14800,1,104
2026-07-21,82,BRAVT243,ON      NM,BRBRAVACNOR3,24.38,5.09,4.99,0.0,4.71,2026-08-21,584305.0,119200,440,105
2026-07-21,82,BRAVU145,ON      NM,BRBRAVACNOR3,14.38,0.18,0.0,0.0,0.15,2026-09-18,46.0,300,3,104
2026-07-21,82,BRAVU160,ON      NM,BRBRAVACNOR3,15.88,0.31,0.0,0.0,0.28,2026-09-18,6605.0,22900,23,104
2026-07-21,78,BRAVH206,ON      NM,BRBRAVACNOR3,20.63,0.55,0.4,0.69,0.61,2026-08-21,136808.0,285500,297,105
2026-07-21,78,BRAVI190,ON      NM,BRBRAVACNOR3,18.88,1.63,1.5,0.0,1.69,2026-09-18,227894.0,144100,193,104
2026-07-21,78,BRAVI200,ON      NM,BRBRAVACNOR3,19.88,0.99,0.56,1.1,1.2,2026-09-18,87025.0,74600,106,104
2026-07-21,78,BRAVI205,ON      NM,BRBRAVACNOR3,20.38,0.87,0.72,0.0,0.94,2026-09-18,73978.0,81300,126,104
2026-07-21,82,BRAVX178,ON      NM,BRBRAVACNOR3,17.88,0.8,0.3,0.0,0.8,2026-12-18,1600.0,2000,2,105
2026-07-21,82,BRAVP182,ON      NM,BRBRAVACNOR3,18.25,1.62,1.15,0.0,1.62,2027-04-16,2430.0,1500,1,105
2026-07-21,78,BRAVI145,ON      NM,BRBRAVACNOR3,14.38,5.5,0.0,0.0,5.47,2026-09-18,1667.0,300,3,104
2026-07-21,78,BRAVI110,ON      NM,BRBRAVACNOR3,10.88,9.05,0.0,0.0,9.26,2026-09-18,95286.0,10300,103,104
2026-07-21,82,BRAVU24,ON      NM,BRBRAVACNOR3,24.13,4.73,0.0,0.0,4.73,2026-09-18,4730.0,1000,1,104
2026-07-21,82,BRAVT190,ON      NM,BRBRAVACNOR3,18.88,0.92,0.8,1.16,0.73,2026-08-21,102496.0,117400,219,100
2026-07-21,78,BRAVH226,ON      NM,BRBRAVACNOR3,22.63,0.13,0.0,0.35,0.14,2026-08-21,2077.0,15800,20,105
2026-07-21,78,BRAVH187W2,ON      NM,BRBRAVACNOR3,18.75,1.33,0.0,0.0,1.45,2026-08-14,278.0,200,2,105
2026-07-21,78,BRAVH195W2,ON      NM,BRBRAVACNOR3,19.5,0.99,0.0,0.0,0.86,2026-08-14,185.0,200,2,105
2026-07-21,78,BRAVH192W2,ON      NM,BRBRAVACNOR3,19.25,0.77,0.0,0.0,0.99,2026-08-14,176.0,200,2,105
2026-07-21,78,BRAVH186W1,ON      NM,BRBRAVACNOR3,18.63,1.38,1.28,0.0,1.27,2026-08-07,32537.0,25200,8,105
2026-07-21,78,BRAVH173W1,ON      NM,BRBRAVACNOR3,17.38,2.72,0.0,2.89,2.9,2026-08-07,2147149.0,784500,374,105
2026-07-21,78,BRAVH188W1,ON      NM,BRBRAVACNOR3,18.88,1.41,0.0,0.0,1.53,2026-08-07,34890.0,25200,8,105
2026-07-21,78,BRAVH183W1,ON      NM,BRBRAVACNOR3,18.38,1.85,0.0,0.0,1.74,2026-08-07,853764.0,487000,249,105
2026-07-21,78,BRAVH193W1,ON      NM,BRBRAVACNOR3,19.38,1.15,0.0,0.0,0.96,2026-08-07,211.0,200,2,105
2026-07-21,78,BRAVH171W1,ON      NM,BRBRAVACNOR3,17.13,2.56,0.0,0.0,3.0,2026-08-07,2351411.0,918800,352,105
2026-07-21,78,BRAVH213W1,ON      NM,BRBRAVACNOR3,21.38,0.18,0.0,0.0,0.26,2026-08-07,44.0,200,2,105
2026-07-21,78,BRAVH181W1,ON      NM,BRBRAVACNOR3,18.13,1.8,1.61,1.7,1.76,2026-08-07,1024348.0,622900,79,105
2026-07-21,78,BRAVH176W1,ON      NM,BRBRAVACNOR3,17.63,2.14,0.0,0.0,1.99,2026-08-07,2781134.0,1304300,176,105
2026-07-21,78,BRAVI192,ON      NM,BRBRAVACNOR3,19.13,1.32,0.0,0.0,1.49,2026-09-18,152878.0,124100,128,104
2026-07-21,78,BRAVK23,ON      NM,BRBRAVACNOR3,22.88,0.7,0.0,0.0,0.7,2026-11-19,70.0,100,1,100
2026-07-21,82,BRAVT210,ON      NM,BRBRAVACNOR3,20.88,2.01,1.5,2.3,1.94,2026-08-21,6757.0,3400,27,100
2026-07-21,82,BRAVU202,ON      NM,BRBRAVACNOR3,20.13,1.78,1.44,0.0,1.51,2026-09-18,98479.0,62000,479,103
2026-07-21,78,BRAVI195,ON      NM,BRBRAVACNOR3,19.38,1.35,0.0,1.35,1.24,2026-09-18,92806.0,74600,67,104
2026-07-21,82,BRAVS186W4,ON      NM,BRBRAVACNOR3,18.63,0.01,0.0,0.0,0.01,2026-07-24,1.0,100,1,105
2026-07-21,82,BRAVS196W4,ON      NM,BRBRAVACNOR3,19.63,0.11,0.0,0.2,0.11,2026-07-24,33.0,300,2,105
2026-07-21,82,BRAVS206W4,ON      NM,BRBRAVACNOR3,20.63,0.63,0.0,0.0,0.55,2026-07-24,8365.0,16500,4,105
2026-07-21,82,BRAVS201W4,ON      NM,BRBRAVACNOR3,20.13,0.3,0.0,0.0,0.26,2026-07-24,808.0,3200,4,105
2026-07-21,82,BRAVT148,ON      NM,BRBRAVACNOR3,14.88,0.11,0.03,0.0,0.11,2026-08-21,3377.0,30700,3,105
2026-07-21,82,BRAVU170,ON      NM,BRBRAVACNOR3,16.88,0.49,0.0,0.0,0.4,2026-09-18,3388.0,8200,22,104
2026-07-21,78,BRAVH148,ON      NM,BRBRAVACNOR3,14.88,5.28,0.0,0.0,5.42,2026-08-21,10700.0,2000,3,105
2026-07-21,78,BRAVI21,ON      NM,BRBRAVACNOR3,21.13,0.55,0.0,0.59,0.57,2026-09-18,219.0,400,4,104
2026-07-21,78,BRAVI215,ON      NM,BRBRAVACNOR3,21.38,0.57,0.2,0.0,0.62,2026-09-18,14930.0,25800,27,104
2026-07-21,82,BRAVU180,ON      NM,BRBRAVACNOR3,17.88,0.69,0.1,0.98,0.69,2026-09-18,5920.0,8600,6,104
2026-07-21,82,BRAVT183,ON      NM,BRBRAVACNOR3,18.38,0.7,0.25,1.0,0.57,2026-08-21,97205.0,143900,49,105
2026-07-21,82,BRAVT187,ON      NM,BRBRAVACNOR3,18.63,0.77,0.39,1.47,0.62,2026-08-21,12112.0,17900,117,103
2026-07-21,82,BRAVT200,ON      NM,BRBRAVACNOR3,19.88,1.43,1.31,1.44,1.16,2026-08-21,465270.0,363700,1086,100
2026-07-21,82,BRAVV18,ON      NM,BRBRAVACNOR3,17.88,0.75,0.75,1.98,0.75,2026-10-16,150.0,200,1,100
2026-07-21,78,BRAVH160,ON      NM,BRBRAVACNOR3,15.88,4.36,0.0,0.0,4.47,2026-08-21,133000.0,30000,4,103
2026-07-21,78,BRAVH200,ON      NM,BRBRAVACNOR3,19.88,0.84,0.77,0.92,0.93,2026-08-21,422222.0,487500,1128,100
2026-07-21,82,BRAVT193W1,ON      NM,BRBRAVACNOR3,19.38,0.2,0.0,0.0,0.2,2026-08-07,20.0,100,1,105
2026-07-21,82,BRAVT171W1,ON      NM,BRBRAVACNOR3,17.13,0.34,0.01,0.0,0.24,2026-08-07,58.0,200,2,105
2026-07-21,78,BRAVH175,ON      NM,BRBRAVACNOR3,17.38,2.93,0.0,0.0,2.89,2026-08-21,30252.0,10400,13,103
2026-07-21,78,BRAVH187,ON      NM,BRBRAVACNOR3,18.63,1.48,0.31,1.65,1.57,2026-08-21,520766.0,347600,791,103
2026-07-21,78,BRAVH213,ON      NM,BRBRAVACNOR3,21.38,0.33,0.31,0.4,0.4,2026-08-21,56163.0,170200,146,105
2026-07-21,78,BRAVH203,ON      NM,BRBRAVACNOR3,20.38,0.63,0.59,0.64,0.79,2026-08-21,157086.0,238100,291,105
2026-07-21,82,BRAVU177,ON      NM,BRBRAVACNOR3,17.63,0.61,0.23,1.5,0.62,2026-09-18,609.0,1000,3,103
2026-07-21,82,BRAVU195,ON      NM,BRBRAVACNOR3,19.38,1.35,0.0,0.0,1.32,2026-09-18,3709.0,2800,4,104
2026-07-21,78,BRAVG186W4,ON      NM,BRBRAVACNOR3,18.63,1.59,1.48,1.6,1.5,2026-07-24,31179.0,18500,113,105
2026-07-21,78,BRAVK201,ON      NM,BRBRAVACNOR3,20.13,1.71,0.0,0.0,1.71,2026-11-19,4104.0,2400,1,105
2026-07-21,82,BRAVV183,ON      NM,BRBRAVACNOR3,18.38,1.0,0.9,0.0,0.95,2026-10-16,482.0,500,4,105
2026-07-21,78,BRAVH183,ON      NM,BRBRAVACNOR3,18.38,1.78,0.0,0.0,1.96,2026-08-21,422305.0,231200,244,105
2026-07-21,78,BRAVH236,ON      NM,BRBRAVACNOR3,23.63,0.06,0.04,0.2,0.07,2026-08-21,375.0,5400,11,105
2026-07-21,82,BRAVT151,ON      NM,BRBRAVACNOR3,15.13,0.14,0.0,0.0,0.14,2026-08-21,112.0,800,1,105
2026-07-21,82,BRAVT160,ON      NM,BRBRAVACNOR3,15.88,0.19,0.08,0.21,0.16,2026-08-21,133709.0,706100,44,103
2026-07-21,82,BRAVT165,ON      NM,BRBRAVACNOR3,16.38,0.21,0.13,0.27,0.22,2026-08-21,1803.0,8200,3,103
2026-07-22,78,BRAVI23,ON      NM,BRBRAVACNOR3,22.88,0.27,0.0,0.0,0.27,2026-09-18,1647.0,6100,8,100
2026-07-22,82,BRAVT180,ON      NM,BRBRAVACNOR3,17.88,0.5,0.45,0.64,0.38,2026-08-21,119421.0,297100,73,100
2026-07-22,82,BRAVX13,ON      NM,BRBRAVACNOR3,12.88,0.11,0.0,0.0,0.11,2026-12-18,22.0,200,2,103
2026-07-22,82,BRAVT120,ON      NM,BRBRAVACNOR3,11.88,0.04,0.0,0.05,0.04,2026-08-21,194.0,4100,7,103
2026-07-22,82,BRAVX150,ON      NM,BRBRAVACNOR3,14.88,0.3,0.0,0.0,0.3,2027-12-17,30.0,100,1,103
2026-07-22,78,BRAVI197,ON      NM,BRBRAVACNOR3,19.63,1.2,1.2,0.0,1.15,2026-09-18,10513.0,9000,8,104
2026-07-22,78,BRAVI22,ON      NM,BRBRAVACNOR3,22.13,0.45,0.37,0.48,0.4,2026-09-18,1373.0,3100,6,104
2026-07-22,78,BRAVI225,ON      NM,BRBRAVACNOR3,22.38,0.42,0.0,0.46,0.4,2026-09-18,82.0,200,2,104
2026-07-22,78,BRAVI227,ON      NM,BRBRAVACNOR3,22.63,0.3,0.0,0.0,0.3,2026-09-18,60.0,200,1,104
2026-07-22,82,BRAVT145,ON      NM,BRBRAVACNOR3,14.38,0.11,0.03,0.14,0.1,2026-08-21,430.0,4000,2,104
2026-07-22,82,BRAVU135,ON      NM,BRBRAVACNOR3,13.38,0.1,0.0,0.0,0.1,2026-09-18,500.0,5000,1,104
2026-07-22,82,BRAVU190,ON      NM,BRBRAVACNOR3,18.88,1.05,0.69,1.19,0.99,2026-09-18,2583.0,2600,7,104
2026-07-22,82,BRAVU192,ON      NM,BRBRAVACNOR3,19.13,1.03,0.0,0.0,1.03,2026-09-18,103.0,100,1,104
2026-07-22,82,BRAVU197,ON      NM,BRBRAVACNOR3,19.63,1.29,0.0,3.0,1.29,2026-09-18,12900.0,10000,3,104
2026-07-22,82,BRAVU200,ON      NM,BRBRAVACNOR3,19.88,1.43,1.1,1.62,1.35,2026-09-18,13793.0,9600,13,104
2026-07-22,82,BRAVT213,ON      NM,BRBRAVACNOR3,21.38,2.26,0.0,0.0,2.21,2026-08-21,33875.0,15600,16,105
2026-07-22,82,BRAVT193,ON      NM,BRBRAVACNOR3,19.38,1.02,0.6,1.02,0.96,2026-08-21,13288.0,13200,48,105
2026-07-22,78,BRAVH170,ON      NM,BRBRAVACNOR3,16.88,3.5,0.0,4.0,3.5,2026-08-21,245758.0,70200,31,100
2026-07-22,78,BRAVH190,ON      NM,BRBRAVACNOR3,18.88,1.57,1.69,1.77,1.51,2026-08-21,178264.0,109400,173,100
2026-07-22,78,BRAVH210,ON      NM,BRBRAVACNOR3,20.88,0.57,0.49,0.6,0.47,2026-08-21,106134.0,208900,69,100
2026-07-22,78,BRAVH230,ON      NM,BRBRAVACNOR3,22.88,0.12,0.12,0.15,0.14,2026-08-21,8337.0,59200,29,100
2026-07-22,78,BRAVJ18,ON      NM,BRBRAVACNOR3,17.88,2.83,0.0,3.6,2.83,2026-10-16,283.0,100,1,100
2026-07-22,78,BRAVJ20,ON      NM,BRBRAVACNOR3,19.88,1.66,1.3,2.5,1.6,2026-10-16,3480.0,2100,2,100
2026-07-22,78,BRAVJ23,ON      NM,BRBRAVACNOR3,22.88,0.42,0.06,2.8,0.42,2026-10-16,2100.0,5000,2,100
2026-07-22,82,BRAVT170,ON      NM,BRBRAVACNOR3,16.88,0.28,0.21,0.28,0.22,2026-08-21,7119.0,25300,19,100
2026-07-22,82,BRAVX330,ON      NM,BRBRAVACNOR3,32.88,12.25,0.0,0.0,12.25,2026-12-18,12250.0,1000,1,100
2026-07-22,78,BRAVL30,ON      NM,BRBRAVACNOR3,29.88,0.24,0.0,0.94,0.24,2026-12-18,72.0,300,1,103
2026-07-22,78,BRAVH120,ON      NM,BRBRAVACNOR3,11.88,8.45,0.0,0.0,8.59,2026-08-21,43707.0,5100,17,103
2026-07-22,82,BRAVT175,ON      NM,BRBRAVACNOR3,17.38,0.37,0.26,0.65,0.3,2026-08-21,12200.0,28300,16,103
2026-07-22,82,BRAVU225,ON      NM,BRBRAVACNOR3,22.38,3.07,0.0,0.0,3.07,2026-09-18,307.0,100,1,104
2026-07-22,78,BRAVH231,ON      NM,BRBRAVACNOR3,23.13,0.11,0.08,0.12,0.09,2026-08-21,10746.0,105000,104,105
2026-07-22,78,BRAVH133,ON      NM,BRBRAVACNOR3,13.38,6.91,0.0,0.0,7.0,2026-08-21,42100.0,6000,7,105
2026-07-22,78,BRAVH241,ON      NM,BRBRAVACNOR3,24.13,0.07,0.0,0.07,0.07,2026-08-21,1127.0,16100,4,105
2026-07-22,78,BRAVH213W4,ON      NM,BRBRAVACNOR3,21.38,0.2,0.0,0.0,0.2,2026-08-28,440.0,2200,1,105
2026-07-22,78,BRAVG186W5,ON      NM,BRBRAVACNOR3,18.63,1.8,1.33,0.0,1.89,2026-07-31,737.0,400,4,105
2026-07-22,82,BRAVT181,ON      NM,BRBRAVACNOR3,18.13,0.64,0.3,1.0,0.5,2026-08-21,119112.0,204400,33,105
2026-07-22,82,BRAVS203W4,ON      NM,BRBRAVACNOR3,20.38,0.25,0.0,0.5,0.31,2026-07-24,955.0,3100,2,105
2026-07-22,82,BRAVS198W4,ON      NM,BRBRAVACNOR3,19.88,0.17,0.01,0.25,0.17,2026-07-24,340.0,2000,1,105
